,securityName,secId,performanceId,holdingTypeId,weighting,numberOfShare,marketValue,shareChange,country,ticker,totalReturn1Year,forwardPERatio,stockRating,assessment,economicMoat,sector,sectorCode,holdingTrend,holdingType,isin,cusip,secondarySectorId,superSectorName,primarySectorName,secondarySectorName,firstBoughtDate,maturityDate,coupon,currency,localCurrencyCode,prospectusNetExpenseRatio,oneYearReturn,morningstarRating,ePUsedForOverallRating,analystRating,medalistRating,medalistRatingLabel,overallRatingPublishDateUtc,totalAssets,ttmYield,epUsedFor1YearReturn,morningstarCategory,totalAssetsMagnitude,lastTurnoverRatio,susEsgRiskScore,susEsgRiskGlobes,esgAsOfDate,susEsgRiskCategory,managementExpenseRatio,qualRating,quantRating,bestRatingType,securityType,domicileCountryId,currencyName,originalMarketValue,isMomentumFilterFlag
220,Mercury NZ Ltd,0P0000YSL9,0P0000YSL9,E,0.06765,362288.0,1344368.0,2200.0,New Zealand,MCY,8.046,24.6305,3,Fairly Valued,Narrow,Utilities,utilities,"{'trend': [1361769.0, 1398927.0, 1396688.0, 1344368.0]}",Equity,NZMRPE0001S2,,,,,,2015-03-31T05:00:00.000,,,NZD,,,,,0,,,,,,,0,,,,27.6185,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,NZL,New Zealand Dollar,1344367.91,False
221,Spark New Zealand Ltd,0P0000BY4O,0P0000BY4O,E,0.06694,948124.0,1330211.0,6008.0,New Zealand,SPK,-12.5874,17.4216,5,Undervalued,Narrow,Communication Services,communicationsServices,"{'trend': [1399768.0, 1439736.0, 1291013.0, 1330211.0]}",Equity,NZTELE0001S4,,,,,,2013-05-31T05:00:00.000,,,NZD,,,,,0,,,,,,,0,,,,23.9564,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,NZL,New Zealand Dollar,1330210.61,True
222,AmorePacific Corp,0P0000B9SJ,0P0000B9SJ,E,0.06687,15660.0,1328860.0,100.0,South Korea,090430,10.0492,20.2429,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [1571176.0, 1352137.0, 1356322.0, 1328860.0]}",Equity,KR7090430000,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.2555,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,1328860.5,False
223,BNK Financial Group Inc,0P0000SRUF,0P0000SRUF,E,0.06632,135962.0,1317870.0,828.0,South Korea,138930,44.3846,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [1471488.0, 1404980.0, 1405228.0, 1317870.0]}",Equity,KR7138930003,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,20.16,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,1317869.96,False
224,Lendlease Group,0P00006WNH,0P00006WNH,E,0.06631,362692.0,1317771.0,2372.0,Australia,LLC,-19.1964,17.331,4,Undervalued,None,Real Estate,realEstate,"{'trend': [1273847.0, 1324516.0, 1313411.0, 1317771.0]}",Equity,AU000000LLC3,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,19.5889,4.0,2025-12-03T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,1317771.49,True
225,Mapletree Pan Asia Commercial Trust Units Real Estate Investment Trust Reg,0P0000SY1V,0P0000SY1V,ER,0.06622,1189432.0,1316057.0,7600.0,Singapore,N2IU,26.4215,18.1159,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [1219484.0, 1284413.0, 1310906.0, 1316057.0]}",Equity,SG2D18969584,,,,,,2019-10-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,11.3714,4.0,2025-12-03T06:00:00.000,Low,,,4,Qual,ST,SGP,Singapore Dollar,1316056.77,False
226,Netwealth Group Ltd,0P0001C8UR,0P0001C8UR,E,0.06592,64902.0,1309908.0,408.0,Australia,NWL,-5.2348,49.0196,1,Overvalued,None,Technology,technology,"{'trend': [1622592.0, 1461386.0, 1256228.0, 1309908.0]}",Equity,AU000000NWL7,,,,,,2025-03-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,22.3415,3.0,2025-12-03T06:00:00.000,Medium,,,1,Qual,ST,AUS,Australian Dollar,1309907.88,False
227,Harvey Norman Holdings Ltd,0P00006WK4,0P00006WK4,E,0.06567,275706.0,1304949.0,1732.0,Australia,HVN,50.7261,18.7617,2,Overvalued,None,Consumer Cyclical,consumerCyclical,"{'trend': [1062742.0, 1240601.0, 1340033.0, 1304949.0]}",Equity,AU000000HVN7,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,17.0303,4.0,2025-12-03T06:00:00.000,Low,,,2,Qual,ST,AUS,Australian Dollar,1304949.38,False
228,ComfortDelGro Corp Ltd,0P0000A6DY,0P0000A6DY,E,0.06466,1145400.0,1284939.0,7200.0,Singapore,C52,2.8299,13.0548,4,Undervalued,,Industrials,industrials,"{'trend': [1387950.0, 1291099.0, 1280166.0, 1284939.0]}",Equity,SG1N31909426,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,13.4367,4.0,2025-12-03T06:00:00.000,Low,,,4,Quan,ST,SGP,Singapore Dollar,1284939.11,False
229,LG Innotek Co Ltd,0P0000JD8L,0P0000JD8L,E,0.06446,7573.0,1280992.0,48.0,South Korea,011070,77.3864,11.2613,3,Fairly Valued,,Technology,technology,"{'trend': [875940.0, 918449.0, 1007231.0, 1280992.0]}",Equity,KR7011070000,,,,,,2020-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,14.8047,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,1280991.75,False
230,IGO Ltd,0P00006WLN,0P00006WLN,E,0.0643,363487.0,1277828.0,2240.0,Australia,IGO,39.0625,41.841,3,Fairly Valued,Narrow,Basic Materials,basicMaterials,"{'trend': [1059062.0, 1238030.0, 1240177.0, 1277828.0]}",Equity,AU000000IGO4,,,,,,2021-03-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,29.1684,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,1277827.76,False
231,SATS Ltd,0P0000A6B4,0P0000A6B4,E,0.06355,480609.0,1262963.0,2800.0,Singapore,S58,-3.4153,16.6389,5,Undervalued,,Industrials,industrials,"{'trend': [1217508.0, 1237855.0, 1256417.0, 1262963.0]}",Equity,SG1I52882764,,,,,,2016-03-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,25.1898,3.0,2025-12-03T06:00:00.000,Medium,,,5,Quan,ST,SGP,Singapore Dollar,1262962.68,False
232,SK Biopharmaceuticals Co Ltd Ordinary Shares,0P0001K80D,0P0001K80D,E,0.06316,15482.0,1255077.0,92.0,South Korea,326030,26.8571,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [1085430.0, 1050149.0, 1112253.0, 1255077.0]}",Equity,KR7326030004,,,,,,2020-12-31T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.1348,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,1255077.03,False
233,HD Hyundai Marine Solution Co Ltd,0P0001SWAL,0P0001SWAL,E,0.06221,7324.0,1236303.0,44.0,South Korea,443060,51.2373,26.1097,3,Fairly Valued,,Industrials,industrials,"{'trend': [1121299.0, 1120577.0, 1089626.0, 1236303.0]}",Equity,KR7443060009,,,,,,2024-12-31T06:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,,,,,,,3,Quan,ST,KOR,South Korean Won,1236302.51,False
234,Hanwha Solutions Corp,0P0000C0CR,0P0000C0CR,E,0.06139,56805.0,1220027.0,356.0,South Korea,,,,,,,,,"{'trend': [1290206.0, 1155187.0, 1148654.0, 1220027.0]}",Equity,KR7009830001,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,21.5592,3.0,2025-12-03T06:00:00.000,Medium,,,,,ST,KOR,South Korean Won,1220026.67,
235,Orient Overseas (International) Ltd,0P00009RVU,0P00009RVU,E,0.06139,70500.0,1220021.0,0.0,China,00316,39.6788,,3,Fairly Valued,,Industrials,industrials,"{'trend': [1270796.0, 1232598.0, 1144433.0, 1220021.0]}",Equity,BMG677491539,,,,,,2022-03-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,20.0257,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,BMU,Hong Kong Dollar,1220021.36,False
236,Hankook Tire & Technology Co Ltd,0P0000X4LF,0P0000X4LF,E,0.06021,36780.0,1196528.0,232.0,South Korea,161390,63.198,5.6561,5,Undervalued,,Consumer Cyclical,consumerCyclical,"{'trend': [1212311.0, 1059481.0, 998978.0, 1196528.0]}",Equity,KR7161390000,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,14.4585,4.0,2025-12-03T06:00:00.000,Low,,,5,Quan,ST,KOR,South Korean Won,1196527.81,False
237,LG Uplus Corp,0P0000BEN7,0P0000BEN7,E,0.05981,111109.0,1188490.0,680.0,South Korea,032640,44.5363,8.5106,3,Fairly Valued,None,Communication Services,communicationsServices,"{'trend': [1207102.0, 1191931.0, 1208143.0, 1188490.0]}",Equity,KR7032640005,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,24.9641,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,KOR,South Korean Won,1188490.02,False
238,City Developments Ltd,0P0000A67G,0P0000A67G,E,0.05949,212800.0,1182177.0,1200.0,Singapore,C09,42.9942,23.6967,2,Overvalued,,Real Estate,realEstate,"{'trend': [1028922.0, 1124677.0, 1135799.0, 1182177.0]}",Equity,SG1R89002252,,,,,,2013-05-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,11.1217,4.0,2025-12-03T06:00:00.000,Low,,,2,Quan,ST,SGP,Singapore Dollar,1182176.8,False
239,NetLink NBN Trust Registered Units Reg S,0P0001BCRY,0P0001BCRY,E,0.05911,1560100.0,1174765.0,12000.0,Singapore,CJLU,17.4152,36.4964,3,Fairly Valued,,Communication Services,communicationsServices,"{'trend': [1110480.0, 1126800.0, 1140781.0, 1174765.0]}",Equity,SG1DH9000006,,,,,,2020-09-30T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,23.9492,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,SGP,Singapore Dollar,1174765.07,False
240,Suntec Real Estate Investment Trust,0P0000A569,0P0000A569,ER,0.05856,1130200.0,1163677.0,6800.0,Singapore,T82U,19.424,21.8818,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [1037459.0, 1159913.0, 1115383.0, 1163677.0]}",Equity,SG1Q52922370,,,,,,2019-10-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,10.8153,4.0,2025-12-03T06:00:00.000,Low,,,4,Qual,ST,SGP,Singapore Dollar,1163677.44,False
241,L & F Co Ltd,0P0000C1AH,0P0000C1AH,E,0.05744,13319.0,1141428.0,84.0,South Korea,066970,17.0465,,3,Fairly Valued,,Industrials,industrials,"{'trend': [695396.0, 630780.0, 700873.0, 1141428.0]}",Equity,KR7066970005,,,,,,2022-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,40.4759,1.0,2025-12-03T06:00:00.000,Severe,,,3,Quan,ST,KOR,South Korean Won,1141428.25,True
242,Doosan Bobcat Inc,0P000197YW,0P000197YW,E,0.05688,26706.0,1130284.0,168.0,South Korea,241560,46.1364,11.2613,3,Fairly Valued,,Industrials,industrials,"{'trend': [1046919.0, 977121.0, 1049755.0, 1130284.0]}",Equity,KR7241560002,,,,,,2019-03-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,30.9295,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,1130283.77,False
243,S-Oil Corp,0P0000C5TE,0P0000C5TE,E,0.05646,22266.0,1122091.0,132.0,South Korea,010950,42.1603,15.361,3,Fairly Valued,,Energy,energy,"{'trend': [1032642.0, 963933.0, 984399.0, 1122091.0]}",Equity,KR7010950004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,36.5085,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,1122090.75,False
244,Frasers Logistics & Commercial Trust,0P000187SK,0P000187SK,ER,0.05528,1497000.0,1098494.0,9200.0,Singapore,BUOU,16.236,20.3252,4,Undervalued,None,Real Estate,realEstate,"{'trend': [1051442.0, 1059941.0, 1096347.0, 1098494.0]}",Equity,SG1CI9000006,,,,,,2020-09-30T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,11.7506,4.0,2025-12-03T06:00:00.000,Low,,,3,Qual,ST,SGP,Singapore Dollar,1098493.99,True
245,Hang Lung Properties Ltd,0P00009RRC,0P00009RRC,E,0.05427,969000.0,1078440.0,4000.0,Hong Kong,00101,47.1125,10.5263,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [984010.0, 935667.0, 1082779.0, 1078440.0]}",Equity,HK0101000591,,,,,,2018-03-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,12.0854,4.0,2025-12-03T06:00:00.000,Low,,,3,Qual,ST,HKG,Hong Kong Dollar,1078439.82,False
246,NCsoft Corp,0P0000BX60,0P0000BX60,E,0.05327,6840.0,1058586.0,48.0,South Korea,036570,-3.9315,19.084,3,Fairly Valued,,Communication Services,communicationsServices,"{'trend': [985121.0, 995835.0, 1045631.0, 1058586.0]}",Equity,KR7036570000,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,12.6888,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,KOR,South Korean Won,1058585.72,False
247,Keppel REIT,0P0000A6PM,0P0000A6PM,ER,0.05281,1300800.0,1049476.0,7200.0,Singapore,K71U,20.6433,20.0,4,Undervalued,None,Real Estate,realEstate,"{'trend': [974128.0, 986095.0, 1013447.0, 1049476.0]}",Equity,SG1T22929874,,,,,,2019-10-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,8.4671,5.0,2025-12-03T06:00:00.000,Negligible,,,5,Qual,ST,SGP,Singapore Dollar,1049475.58,False
248,Hyundai Steel Co,0P0000BCOF,0P0000BCOF,E,0.05233,44897.0,1039902.0,276.0,South Korea,004020,47.9452,,2,Overvalued,,Basic Materials,basicMaterials,"{'trend': [1185967.0, 1033919.0, 1079707.0, 1039902.0]}",Equity,KR7004020004,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,31.2128,2.0,2025-12-03T06:00:00.000,High,,,2,Quan,ST,KOR,South Korean Won,1039902.44,False
249,Fletcher Building Ltd,0P0000BTRP,0P0000BTRP,E,0.05217,555347.0,1036743.0,3580.0,New Zealand,FBU,30.7143,19.6464,2,Overvalued,None,Basic Materials,basicMaterials,"{'trend': [1038448.0, 1039155.0, 1079692.0, 1036743.0]}",Equity,NZFBUE0001S0,,,,,,2013-05-31T05:00:00.000,,,NZD,,,,,0,,,,,,,0,,,,26.9886,3.0,2025-12-03T06:00:00.000,Medium,,,2,Qual,ST,NZL,New Zealand Dollar,1036743.24,False
250,First Pacific Co Ltd,0P00009RS5,0P00009RS5,E,0.05151,1269000.0,1023729.0,8000.0,Indonesia,00142,27.3585,,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [1022730.0, 1082313.0, 1058343.0, 1023729.0]}",Equity,BMG348041077,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,30.4451,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,BMU,Hong Kong Dollar,1023729.45,False
251,LG H&H,0P0000AO54,0P0000AO54,E,0.05116,5091.0,1016592.0,32.0,South Korea,051900,-21.0915,,3,Fairly Valued,,Consumer Defensive,consumerDefensive,"{'trend': [1194228.0, 1078700.0, 1031235.0, 1016592.0]}",Equity,KR7051900009,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,27.3481,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,1016592.03,True
252,Iluka Resources Ltd,0P00006WLF,0P00006WLF,E,0.05094,223479.0,1012400.0,1468.0,Australia,ILU,15.0098,-33.4448,4,Undervalued,None,Basic Materials,basicMaterials,"{'trend': [769318.0, 933663.0, 931382.0, 1012400.0]}",Equity,AU000000ILU1,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,29.1955,3.0,2025-12-03T06:00:00.000,Medium,,,5,Qual,ST,AUS,Australian Dollar,1012399.6,False
253,CapitaLand Ascott Trust Stapled Units,0P0000A6R9,0P0000A6R9,ER,0.05094,1394060.0,1012245.0,8000.0,Singapore,HMN,13.7227,20.202,4,Undervalued,,Real Estate,realEstate,"{'trend': [996624.0, 961194.0, 999873.0, 1012245.0]}",Equity,SGXC16332337,,,,,,2020-03-31T05:00:00.000,,,SGD,,,,,0,,,,,,,0,,,,12.9834,4.0,2025-12-03T06:00:00.000,Low,,,4,Quan,ST,SGP,Singapore Dollar,1012245.34,False
254,Hanmi Pharm Co Ltd,0P0000P8FS,0P0000P8FS,E,0.05086,3388.0,1010633.0,20.0,South Korea,128940,68.1733,,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [705401.0, 737095.0, 880978.0, 1010633.0]}",Equity,KR7128940004,,,,,,2015-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,28.3649,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,1010633.44,False
255,Region Group,0P0000X6T2,0P0000X6T2,ER,0.05064,629965.0,1006272.0,3768.0,Australia,RGN,22.1327,15.3374,3,Fairly Valued,None,Real Estate,realEstate,"{'trend': [969626.0, 1003103.0, 991879.0, 1006272.0]}",Equity,AU0000253502,,,,,,2019-10-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,15.9671,4.0,2025-12-03T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,1006272.02,False
256,Xinyi Glass Holdings Ltd,0P00009S3Q,0P00009S3Q,E,0.05038,856000.0,1001137.0,4000.0,Hong Kong,00868,6.6953,12.2399,4,Undervalued,,Basic Materials,basicMaterials,"{'trend': [919376.0, 934415.0, 987744.0, 1001137.0]}",Equity,KYG9828G1082,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,30.1655,2.0,2025-12-03T06:00:00.000,High,,,4,Quan,ST,CYM,Hong Kong Dollar,1001137.39,False
257,NH Investment & Securities Co Ltd,0P0000B0OM,0P0000B0OM,E,0.05009,69691.0,995411.0,456.0,South Korea,005940,61.3488,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [1092603.0, 1020884.0, 958301.0, 995411.0]}",Equity,KR7005940002,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,26.8811,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,995411.02,False
258,Reece Ltd,0P00006WV0,0P00006WV0,E,0.04944,128381.0,982482.0,844.0,Australia,REH,-47.0781,28.0899,2,Overvalued,None,Industrials,industrials,"{'trend': [1150411.0, 934670.0, 954289.0, 982482.0]}",Equity,AU000000REH4,,,,,,2021-03-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,20.0736,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,982481.58,False
259,Hanwha Corp,0P0000BVPT,0P0000BVPT,E,0.04911,14546.0,976029.0,96.0,South Korea,000880,205.1693,,3,Fairly Valued,,Industrials,industrials,"{'trend': [1080039.0, 874618.0, 871295.0, 976029.0]}",Equity,KR7000880005,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,33.6801,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,976029.2,False
260,Posco International Corp,0P0000AFFZ,0P0000AFFZ,E,0.04829,24860.0,959677.0,160.0,South Korea,047050,41.9924,,4,Undervalued,,Industrials,industrials,"{'trend': [893763.0, 855489.0, 852938.0, 959677.0]}",Equity,KR7047050000,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,27.0619,3.0,2025-12-03T06:00:00.000,Medium,,,4,Quan,ST,KOR,South Korean Won,959677.14,False
261,BOC Aviation Ltd Shs Unitary 144A/Reg S,0P000184P5,0P000184P5,E,0.0481,109100.0,955934.0,800.0,China,02588,24.2248,,3,Fairly Valued,,Industrials,industrials,"{'trend': [1046362.0, 982197.0, 968804.0, 955934.0]}",Equity,SG9999015267,,,,,,2017-06-30T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,14.5711,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,SGP,Hong Kong Dollar,955933.97,False
262,Johnson Electric Holdings Ltd,0P00009RSY,0P00009RSY,E,0.04758,201125.0,945563.0,2000.0,China,00179,188.0909,,3,Fairly Valued,,Consumer Cyclical,consumerCyclical,"{'trend': [617747.0, 732642.0, 1041642.0, 945563.0]}",Equity,BMG5150J1577,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,14.9477,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,BMU,Hong Kong Dollar,945563.35,False
263,Budweiser Brewing Co APAC Ltd,0P0001HZWV,0P0001HZWV,E,0.04703,921900.0,934687.0,5600.0,Hong Kong,01876,6.1725,15.4321,5,Undervalued,Narrow,Consumer Defensive,consumerDefensive,"{'trend': [995093.0, 990758.0, 975138.0, 934687.0]}",Equity,KYG1674K1013,,,,,,2019-09-30T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,21.6283,3.0,2025-12-03T06:00:00.000,Medium,,,5,Qual,ST,CYM,Hong Kong Dollar,934686.7,False
264,HANJIN KAL Corp,0P0000ZJWR,0P0000ZJWR,E,0.04692,12687.0,932324.0,52.0,South Korea,180640,72.6289,,1,Overvalued,,Consumer Cyclical,consumerCyclical,"{'trend': [1305234.0, 1291661.0, 905041.0, 932324.0]}",Equity,KR7180640005,,,,,,2020-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,31.9867,2.0,2025-12-03T06:00:00.000,High,,,1,Quan,ST,KOR,South Korean Won,932324.2,False
265,LG CNS Co Ltd,0P0001UN69,0P0001UN69,E,0.04661,19905.0,926269.0,108.0,South Korea,064400,,,3,Fairly Valued,,Technology,technology,"{'trend': [927025.0, 926269.0, None, None]}",Equity,KR7064400005,,,,,,2025-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,,,,,,,3,Quan,ST,KOR,South Korean Won,926268.82,False
266,Sims Ltd,0P00006Y71,0P00006Y71,E,0.04537,86298.0,901660.0,516.0,Australia,SGM,42.4499,23.4192,3,Fairly Valued,None,Basic Materials,basicMaterials,"{'trend': [869485.0, 801784.0, 760111.0, 901660.0]}",Equity,AU000000SGM7,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,12.3116,4.0,2025-12-03T06:00:00.000,Low,,,2,Qual,ST,AUS,Australian Dollar,901659.92,False
267,SKC Co Ltd,0P0000C90R,0P0000C90R,E,0.04462,9892.0,886618.0,60.0,South Korea,011790,3.3302,-29.2398,3,Fairly Valued,,Basic Materials,basicMaterials,"{'trend': [738713.0, 665523.0, 708467.0, 886618.0]}",Equity,KR7011790003,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,27.3722,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,KOR,South Korean Won,886617.58,True
268,Bank of East Asia Ltd,0P00009RPJ,0P00009RPJ,E,0.04388,505800.0,872047.0,3200.0,Hong Kong,00023,43.4251,,3,Fairly Valued,,Financial Services,financialService,"{'trend': [776960.0, 787564.0, 781638.0, 872047.0]}",Equity,HK0023000190,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,17.5488,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,HKG,Hong Kong Dollar,872046.52,False
269,Orora Ltd,0P00011FNI,0P00011FNI,E,0.04289,647703.0,852278.0,4200.0,Australia,ORA,-4.6025,16.2866,4,Undervalued,None,Consumer Cyclical,consumerCyclical,"{'trend': [889624.0, 879140.0, 887082.0, 852278.0]}",Equity,AU000000ORA8,,,,,,2013-12-31T06:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,16.4675,4.0,2025-12-03T06:00:00.000,Low,,,3,Qual,ST,AUS,Australian Dollar,852277.68,True
270,CJ Corp Ordinary Shares,0P0000CLIC,0P0000CLIC,E,0.04285,7108.0,851613.0,44.0,South Korea,001040,91.9456,,3,Fairly Valued,,Industrials,industrials,"{'trend': [810357.0, 814768.0, 923876.0, 851613.0]}",Equity,KR7001040005,,,,,,2013-05-31T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,39.8451,2.0,2025-12-03T06:00:00.000,High,,,3,Quan,ST,KOR,South Korean Won,851612.98,False
271,MGM China Holdings Ltd,0P0000TGKW,0P0000TGKW,E,0.04254,441600.0,845450.0,3200.0,Macao,02282,65.5294,11.8624,2,Overvalued,Narrow,Consumer Cyclical,consumerCyclical,"{'trend': [957513.0, 900223.0, 937046.0, 845450.0]}",Equity,KYG607441022,,,,,,2013-05-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,23.6698,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,CYM,Hong Kong Dollar,845450.19,False
272,HUTCHMED (China) Ltd,0P00007YVA,0P00007YVA,E,0.04156,276000.0,825990.0,2000.0,China,HCM,-18.7251,714.2857,3,Fairly Valued,,Healthcare,healthcare,"{'trend': [1016637.0, 836022.0, 884643.0, 825990.0]}",Equity,KYG4672N1198,,,,,,2021-12-31T06:00:00.000,,,GBP,,,,,0,,,,,,,0,,,,25.9635,3.0,2025-12-03T06:00:00.000,Medium,,,3,Quan,ST,CYM,British Pound Sterling,825990.07,True
273,Hang Lung Group Ltd,0P00009RP7,0P00009RP7,E,0.04142,432000.0,823180.0,4000.0,Hong Kong,00010,53.9252,,3,Fairly Valued,,Real Estate,realEstate,"{'trend': [807913.0, 752901.0, 806447.0, 823180.0]}",Equity,HK0010000088,,,,,,2016-03-31T05:00:00.000,,,HKD,,,,,0,,,,,,,0,,,,13.7867,4.0,2025-12-03T06:00:00.000,Low,,,3,Quan,ST,HKG,Hong Kong Dollar,823180.05,False
274,Insignia Financial Ltd,0P00006WL8,0P00006WL8,E,0.04105,274447.0,815687.0,1696.0,Australia,IFL,33.8235,11.8483,3,Fairly Valued,None,Financial Services,financialService,"{'trend': [822307.0, 808753.0, 809830.0, 815687.0]}",Equity,AU000000IFL2,,,,,,2013-05-31T05:00:00.000,,,AUD,,,,,0,,,,,,,0,,,,26.36,3.0,2025-12-03T06:00:00.000,Medium,,,3,Qual,ST,AUS,Australian Dollar,815686.9,False
275,Orion Corp (Spin Co),0P0001B8J0,0P0001B8J0,E,0.04097,11682.0,814194.0,76.0,South Korea,271560,0.283,,5,Undervalued,,Consumer Defensive,consumerDefensive,"{'trend': [968538.0, 912181.0, 856977.0, 814194.0]}",Equity,KR7271560005,,,,,,2017-09-30T05:00:00.000,,,KRW,,,,,0,,,,,,,0,,,,33.6457,2.0,2025-12-03T06:00:00.000,High,,,5,Quan,ST,KOR,South Korean Won,814193.79,False
